Date,Close,High,Low,Open,Volume,SMA_20,EMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATR_14,Target_Next_Day
2023-11-28,91.0,95.0,91.0,95.0,3143885400,81.7,89.14175678894152,62.94685099113499,5.408156378593972,1.535522990712992,3.87263338788098,5.078605421518825,1.0
2023-11-29,94.0,94.0,91.0,92.0,3080840600,83.30000000000001,90.11340543115321,65.80203414580419,5.543329029503795,1.3365565132982518,4.206772516205543,4.930133605696052,1.0
2023-11-30,97.0,99.0,93.0,95.0,7385280200,84.6,91.49072434492258,68.42245972872534,5.825377926604034,1.2948843283187923,4.530493598285242,5.00655263386062,1.0
2023-12-01,109.0,109.0,98.0,100.0,13428030100,86.55,94.99257947593807,76.25887613223097,6.937235291265438,1.9253933543841573,5.0118419368812805,5.506084588584861,0.0
2023-12-04,100.0,116.0,100.0,110.0,16585726300,87.75,95.99406358075046,63.52575209771576,7.011343080772065,1.5996009151126271,5.4117421656594376,6.255649975114514,1.0
2023-12-05,101.0,105.0,91.0,101.0,17958163300,88.94999999999999,96.99525086460038,64.24021815891504,7.0692754733396725,1.3260266461441876,5.743248827195485,6.8088178340349055,0.0
2023-12-06,92.0,103.0,91.0,103.0,12740767300,89.75,95.99620069168031,53.989947044574414,6.316153838190786,0.45832400879624036,5.857829829394546,7.179616560175269,1.0
2023-12-07,95.0,97.0,87.0,92.0,10304424500,90.75,95.79696055334425,56.482561439548405,5.893438553237189,0.028486979074114238,5.864951574163075,7.38107252016275,1.0
2023-12-08,108.0,110.0,94.0,97.0,13024490900,92.35000000000001,98.23756844267541,65.26437583055218,6.532126708293632,0.5337401073044452,5.998386600989186,7.996710197293982,0.0
2023-12-11,86.0,110.0,82.0,109.0,34077962600,92.7,95.79005475414034,47.71564420214504,5.203097465579518,-0.6362313083277353,5.839328773907253,9.425516611772984,1.0
2023-12-12,94.0,95.0,81.0,86.0,11639048100,93.35,95.43204380331227,52.69661247983264,4.740717318546203,-0.8788891642888403,5.619606482835043,9.752265425217772,0.0
2023-12-13,89.0,94.0,88.0,93.0,6156560000,93.50000000000001,94.14563504264981,49.52121561195701,3.9255680031377977,-1.355230783757797,5.280798786895595,9.484246466273646,1.0
2023-12-14,94.0,97.0,91.0,95.0,8677211700,93.9,94.11650803411985,52.59733213266377,3.6410428357592792,-1.3118047609090526,4.952847596668332,9.378228861539814,0.0
2023-12-15,93.0,94.0,91.0,93.0,3854647300,94.35000000000001,93.8932064272959,51.91592113690152,3.2968588119070574,-1.3247910278090202,4.621649839716078,8.92264108571554,0.0
2023-12-18,86.0,92.0,83.0,92.0,10422864500,94.2,92.31456514183672,47.296794660555335,2.43122336516349,-1.7523411796420705,4.18356454480556,8.999595293878714,1.0
2023-12-19,87.0,92.0,84.0,86.0,4229529900,94.15,91.25165211346939,48.00846452626098,1.8050847859180976,-1.9027838071099703,3.707868593028068,8.928195630030235,1.0
2023-12-20,88.0,90.0,86.0,88.0,1556573400,94.35000000000001,90.6013216907755,48.75369192576943,1.3737216849603726,-1.8673175264541562,3.2410392114145288,8.576181656456647,0.0
2023-12-21,88.0,89.0,86.0,88.0,1534795200,94.05,90.0810573526204,48.75369192576942,1.0201041934982271,-1.7767480143330419,2.796852207831269,8.177882966709744,0.0
2023-12-22,86.0,90.0,86.0,90.0,1601574600,93.65,89.26484588209632,47.184923680973654,0.5718841737657954,-1.779974427252379,2.3518586010181743,7.879462754801905,0.0
2023-12-27,85.0,88.0,85.0,86.0,1346276400,93.15000000000002,88.41187670567706,46.38130698474162,0.1344253643028992,-1.7739465893722202,1.9083719536751194,7.530929700887484,0.0
2023-12-28,85.0,87.0,84.0,85.0,1587004900,92.85000000000001,87.72950136454165,46.38130698474162,-0.20984493216293743,-1.6945735086704456,1.4847285765075082,7.207291865109807,1.0
2023-12-29,86.0,87.0,85.0,86.0,1346337600,92.45,87.38360109163332,47.41987906108858,-0.3974088974035652,-1.5057099791288588,1.1083010817252936,6.835342446173392,1.0
2024-01-02,87.0,87.0,84.0,86.0,1033123000,91.95,87.30688087330667,48.494265907974096,-0.4600597659265162,-1.254688678121448,0.7946289121949317,6.561389414303864,1.0
2024-01-03,88.0,89.0,86.0,87.0,1522845800,90.9,87.44550469864535,49.60325249755041,-0.4241302781205434,-0.9750073522523801,0.5508770741318367,6.307004456139303,0.0
2024-01-04,87.0,88.0,86.0,88.0,1260270300,90.24999999999999,87.35640375891629,48.47913866613689,-0.4709190808010959,-0.8174369239463462,0.3465178431452502,5.999361280700782,0.0
2024-01-05,86.0,88.0,86.0,87.0,902294200,89.49999999999999,87.08512300713303,47.324176167385296,-0.5819824551998067,-0.7428002386760455,0.16081778347623882,5.713692617793584,0.0
2024-01-08,86.0,87.0,85.0,86.0,1071109200,89.2,86.86809840570643,47.3241761673853,-0.6623656407805782,-0.6585467394054536,-0.0038189013751245837,5.448428859379757,1.0
2024-01-09,88.0,90.0,86.0,86.0,2274055400,88.85,87.09447872456516,50.0826199258658,-0.5582514341469249,-0.4435460262174402,-0.11470540792948467,5.344969655138346,0.0
2024-01-10,87.0,88.0,86.0,87.0,1044012100,87.8,87.07558297965214,48.709153440612155,-0.5500907146003584,-0.348308245336699,-0.20178246926365942,5.106043251199893,1.0
2024-01-11,91.0,92.0,87.0,87.0,4061289200,88.05,87.86046638372171,54.128184389712764,-0.21833982931913454,-0.013245888044380094,-0.20509394127475444,5.098468733257044,0.0
2024-01-12,91.0,92.0,88.0,91.0,2888649600,87.9,88.48837310697738,54.12818438971276,0.04406715862847932,0.19932887992258702,-0.1552617212941077,5.020006680881541,0.0
2024-01-15,91.0,91.0,91.0,91.0,0,87.99999999999999,88.9906984855819,54.12818438971275,0.2491544892583306,0.3235329684419507,-0.07437847918362005,4.661434775104288,0.0
2024-01-16,90.0,92.0,90.0,92.0,1673821700,87.8,89.19255878846552,52.399549107504654,0.3272239991334658,0.3212819826536687,0.005942016479797113,4.4713322911682685,0.0
2024-01-17,87.0,90.0,83.0,90.0,8685343600,87.5,88.75404703077243,47.498738426784335,0.14534428180905934,0.11152181226340978,0.03382246954564956,4.651951413227678,0.0
