Date,Close,High,Low,Open,Volume,SMA_20,EMA_9,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ATR_14,Target_Next_Day
2024-03-14,8725.0,8725.0,8575.0,8650.0,34293600,8191.25,8471.850035106374,69.36397063836559,293.43993660485467,19.39108090453351,274.04885570032116,252.0442737830636,0.0
2024-03-15,8725.0,8800.0,8625.0,8700.0,57379600,8247.5,8522.4800280851,69.36397063836559,297.61838836114384,18.855626128658116,278.7627622324857,246.54111136998765,1.0
2024-03-18,8850.0,8850.0,8550.0,8675.0,35428100,8292.5,8587.984022468081,71.68275975898294,307.4719515507022,22.96735145457319,284.504600096129,250.35960341498853,1.0
2024-03-19,8900.0,9000.0,8800.0,8850.0,34011000,8342.5,8650.387217974465,72.57686881346294,315.6766298154471,24.937623775454426,290.73900603999266,246.7624888853465,0.0
2024-03-20,8900.0,9000.0,8775.0,8900.0,31118400,8396.25,8700.309774379573,72.57686881346294,318.5073420762528,22.214668829008133,296.2926732472447,245.20802539353605,0.0
2024-03-21,8850.0,8950.0,8525.0,8875.0,34024100,8437.5,8730.24781950366,70.01304657396334,313.1068192939638,13.45131683737526,299.6555024565885,258.05030929399777,0.0
2024-03-22,8775.0,8825.0,8625.0,8825.0,27123500,8486.25,8739.198255602929,66.23347012055758,299.3245656121835,-0.2647494755240132,299.5893150877075,255.68957291585508,0.0
2024-03-25,8775.0,8775.0,8775.0,8775.0,0,8530.0,8746.358604482342,66.23347012055758,285.1153974499666,-11.57913411019274,296.69453156015936,237.426031993294,0.0
2024-03-26,8775.0,8775.0,8775.0,8775.0,0,8568.75,8752.086883585875,66.23347012055758,270.7336799730165,-20.768681269714307,291.5023612427308,220.46702970805873,0.0
2024-03-27,8600.0,8800.0,8600.0,8675.0,26627700,8596.25,8721.6695068687,57.22984214357374,242.42055454266483,-39.26544536005275,281.6859999027176,219.00509901462596,1.0
2024-03-28,8750.0,8750.0,8325.0,8625.0,27351100,8628.75,8727.335605494962,61.99832929494293,229.4410909770886,-41.79592714050318,271.2370181175918,233.71902051358126,1.0
2024-04-01,8850.0,8850.0,8700.0,8750.0,29841300,8671.25,8751.86848439597,64.81472778779924,224.63449028067225,-37.28202226953562,261.91651255020787,227.7390904768969,0.0
2024-04-02,8775.0,8850.0,8700.0,8850.0,24987900,8685.0,8756.494787516778,61.154041413944704,212.32579184011047,-39.672576568077915,251.99836840818838,222.1862982999757,0.0
2024-04-03,8700.0,8775.0,8550.0,8750.0,28137300,8695.0,8745.195830013423,57.64769019663543,194.27965155944185,-46.17497347899723,240.45462503843908,222.3872769928346,1.0
2024-04-04,8850.0,8900.0,8550.0,8550.0,41579100,8712.5,8766.156664010738,62.303029894144736,189.8927365069576,-40.4495108251852,230.3422473321428,231.5024714933464,1.0
2024-04-05,8950.0,8975.0,8775.0,8800.0,24987900,8733.75,8802.92533120859,65.06034448505807,192.26888298712583,-30.45869147601357,222.7275744631394,229.25229495810737,0.0
2024-04-16,8750.0,8950.0,8650.0,8825.0,29762000,8751.25,8792.340264966871,56.20563333314025,175.9850218762931,-37.39404206947705,213.37906394577016,234.30570246109968,1.0
